coefficient_name,value,constrain
coef_transit_access_to_retail_and_tour_frequency_is_5_plus,0,T
coef_auto_access_to_retail_and_tour_frequency_is_1,0,T
coef_auto_access_to_retail_and_tour_frequency_is_2,0,T
coef_auto_access_to_retail_and_tour_frequency_is_3,0,T
coef_auto_access_to_retail_and_tour_frequency_is_4,0,T
coef_auto_access_to_retail_and_tour_frequency_is_5_plus,0,T
coef_walk_access_to_retail_and_escorting,0,T
coef_transit_access_to_retail_and_escorting,0,T
coef_auto_access_to_retail_and_escorting,0.062933466,F
coef_walk_access_to_retail_and_shopping,0,T
coef_transit_access_to_retail_and_shopping,0,T
coef_auto_access_to_retail_and_shopping,0,T
coef_walk_access_to_retail_and_maintenance,0,T
coef_transit_access_to_retail_and_maintenance,0,T
coef_auto_access_to_retail_and_maintenance,0,T
coef_walk_access_to_retail_and_eating_out,0.073805482,F
coef_transit_access_to_retail_and_eating_out,0,T
coef_auto_access_to_retail_and_eating_out,0,T
coef_walk_access_to_retail_and_discretionary,0,T
coef_transit_access_to_retail_and_discretionary,0,T
coef_auto_access_to_retail_and_discretionary,0,T
coef_urban_and_tour_frequency_is_1,0,T
coef_urban_and_tour_frequency_is_2,0,T
coef_urban_and_tour_frequency_is_3,0,T
coef_urban_and_tour_frequency_is_4,0,T
coef_urban_and_tour_frequency_is_5_plus,0,T
coef_urban_and_escorting_tour,0.435174563,F
coef_urban_and_shopping_tour,0,T
coef_urban_and_maintenance_tour,0,T
coef_urban_and_eatingout_tour,0,T
coef_urban_and_discretionary_tour,0,T
coef_1_escort_tour_constant,0.34809313,F
coef_2_plus_escort_tours_constant,0.413589764,F
coef_1_plus_shopping_tours_constant,0.13178642,F
coef_1_plus_maintenance_tours_constant,0.490223662,F
coef_1_plus_eating_out_tours_constant,-0.585950402,F
coef_1_plus_visting_tours_constant,0.384241168,F
coef_1_plus_other_discretionary_tours_constant,0.299625674,F
coef_1_escort_tour_calibration_constant,-2.035082482,F
coef_2_plus_escort_tours_calibration_constant,0.264874018,F
coef_1_plus_shopping_tours_calibration_constant,-2.294656986,F
coef_1_plus_maintenance_tours_calibration_constant,-2.526078737,F
coef_1_plus_eating_out_tours_calibration_constant,-1.613301351,F
coef_1_plus_visting_tours_calibration_constant,-2.327205786,F
coef_1_plus_other_discretionary_tours_calibration_constant,-1.478032957,F
coef_1_total_tour_calibration_constant,0.445548977,F
coef_2_total_tours_calibration_constant,-0.661662695,F
coef_3_plus_total_tours_calibration_constant,-0.141113558,F
