zone_id,DISTRICT,SD,county_id,TOTHH,TOTPOP,TOTACRE,RESACRE,CIACRE,TOTEMP,AGE0519,RETEMPN,FPSEMPN,HEREMPN,OTHEMPN,AGREMPN,MWTEMPN,PRKCST,OPRKCST,area_type,HSENROLL,COLLFTE,COLLPTE,TOPOLOGY,TERMINAL
845,17,17,4,2413,6890,1280.0,787.0,38.0,1074,1491,52,156,609,213,21,23,0.0,0.0,4,0.0,0.0,0.0,1,1.09671
846,17,17,4,2101,5450,457.0,360.0,70.0,1049,1002,81,310,369,247,0,42,0.0,0.0,4,0.0,0.0,0.0,2,1.21978
847,17,17,4,1158,2736,228.0,123.0,50.0,1696,451,194,411,528,534,0,29,0.0,0.0,3,0.0,0.0,0.0,2,1.58982
848,17,17,4,1817,4810,273.0,150.0,122.2527,3842,822,219,619,2306,575,3,120,0.0,0.0,4,0.0,0.0,0.0,2,1.80658
849,17,17,4,1336,3830,328.0,282.0,33.0,379,776,23,47,246,56,0,7,0.0,0.0,4,2437.8278800000007,0.0,0.0,1,1.15785
850,17,17,4,1300,3645,605.0,448.0,10.0,364,682,21,116,72,135,0,20,0.0,0.0,4,0.0,0.0,0.0,1,1.06819
851,17,17,4,729,2013,618.0,198.0,11.0,304,381,17,78,78,115,1,15,0.0,0.0,4,0.0,0.0,0.0,1,1.12524
852,17,17,4,2072,5853,568.0,463.0,44.0,541,1108,50,110,159,214,0,8,0.0,0.0,4,0.0,0.0,0.0,1,1.14145
853,17,17,4,2045,6198,595.0,265.0,164.0,1443,1261,48,276,720,340,1,58,0.0,0.0,4,0.0,0.0,0.0,1,1.28989
854,17,17,4,2221,6714,203.0,141.0,55.0,581,1503,69,66,146,287,0,13,0.0,0.0,4,0.0,0.0,0.0,2,1.61287
855,17,17,4,1769,5196,283.0,221.0,43.0,808,1075,45,29,421,280,0,33,0.0,0.0,4,0.0,0.0,0.0,2,1.36676
856,17,17,4,2454,7518,383.0,230.0,145.0,928,1461,106,106,297,394,0,25,0.0,0.0,4,0.0,0.0,0.0,3,1.3479
857,17,17,4,1032,3299,246.0,125.0,115.20508999999998,896,646,55,154,450,183,6,48,0.0,0.0,4,1577.98523,0.0,0.0,2,1.29337
858,17,17,4,2067,6065,385.0,313.0,71.11054,1360,1150,408,151,375,366,1,59,0.0,0.0,4,166.21831,0.0,0.0,3,1.32054
859,17,17,4,1353,4321,304.0,274.0,7.0,309,772,99,38,113,50,0,9,0.0,0.0,4,0.0,0.0,0.0,3,1.20867
860,17,17,4,2245,6381,2202.0,312.0,585.0,11427,902,454,553,531,1242,1,8646,0.0,0.0,4,0.0,0.0,0.0,3,1.56643
861,17,17,4,2140,6843,612.0,431.0,162.0,3569,1310,120,1232,747,716,2,752,0.0,0.0,4,0.0,0.0,0.0,3,1.35393
862,17,17,4,2672,6815,773.0,313.0,459.0,5220,1002,1108,914,880,1154,12,1152,0.0,0.0,4,0.0,0.0,0.0,3,1.33926
863,17,17,4,1313,3962,355.0,192.0,161.0,3337,684,1048,336,956,582,0,415,0.0,0.0,3,0.0,0.0,0.0,3,1.49595
864,17,17,4,3184,7485,433.0,183.0,249.78014,3365,1119,538,671,1210,641,1,304,0.0,0.0,3,2411.19312,0.0,0.0,3,1.52817
865,17,17,4,1397,3822,313.0,304.0,7.0,552,550,79,36,359,68,0,10,0.0,0.0,4,0.0,0.0,0.0,3,1.1846299999999998
866,17,17,4,1443,3806,818.0,522.0,39.0,1172,541,58,146,589,356,0,23,0.0,0.0,4,0.0,0.0,0.0,1,1.10359
867,17,17,4,1014,2500,202.0,193.0,9.0,382,377,77,42,170,71,0,22,0.0,0.0,4,0.0,0.0,0.0,3,1.19111
868,17,17,4,1424,3761,259.0,230.0,28.0,631,671,92,106,247,169,1,16,0.0,0.0,4,0.0,0.0,0.0,3,1.25272
869,17,17,4,1676,4110,251.0,219.0,29.0,631,621,115,136,226,128,0,26,0.0,0.0,4,0.0,0.0,0.0,3,1.29121
870,17,17,4,1727,5005,247.0,194.0,47.0,1546,756,291,133,68,983,0,71,0.0,0.0,4,0.0,0.0,0.0,3,1.5294
871,17,17,4,2965,7135,415.0,206.26932,194.46349,5745,969,600,1109,2217,1491,5,323,0.0,0.0,3,0.0,0.0,0.0,3,1.81857
872,17,17,4,2865,9415,538.0,422.0,111.0,1341,1778,370,116,332,349,1,173,0.0,0.0,4,0.0,0.0,0.0,3,1.30874
873,17,17,4,1842,5926,2003.0,321.0,1682.0,13482,1174,928,1784,1512,3194,3,6061,0.0,0.0,4,0.0,0.0,0.0,3,1.23716
874,18,18,4,0,0,2428.5,0.0,2350.0,3012,0,13,677,456,632,2,1232,0.0,0.0,5,0.0,0.0,0.0,3,0.95244
875,18,18,4,987,3594,1609.9000199999996,157.0,894.9223,18103,863,714,5583,4353,4491,37,2925,0.0,0.0,3,0.0,0.0,0.0,3,1.69485
876,18,18,4,630,2384,120.0,108.0,12.0,108,647,29,33,6,21,0,19,0.0,0.0,4,0.0,0.0,0.0,3,1.27719
877,18,18,4,934,3550,156.0,107.0,42.0,297,1000,33,6,167,44,8,39,0.0,0.0,4,0.0,0.0,0.0,3,1.3921
878,18,18,4,1420,5122,250.0,133.0,99.0,918,1279,83,126,289,186,0,234,0.0,0.0,3,0.0,0.0,0.0,3,1.44638
879,18,18,4,1297,4014,157.0,94.0,63.0,502,936,178,55,64,90,1,114,0.0,0.0,4,0.0,0.0,0.0,3,1.47369
880,18,18,4,1060,4236,142.0,103.25282,34.0,640,1207,187,13,317,104,0,19,0.0,0.0,4,0.0,0.0,0.0,3,1.62754
881,18,18,4,1123,3375,142.0,128.0,10.0,289,815,66,72,75,67,0,9,0.0,0.0,4,0.0,0.0,0.0,2,1.40726
882,18,18,4,964,2601,196.0,139.0,45.0,677,589,56,70,386,159,0,6,0.0,0.0,4,0.0,0.0,0.0,1,1.29809
883,18,18,4,1133,2818,1702.0,492.0,237.45763,870,403,70,299,275,203,0,23,0.0,0.0,4,0.0,0.0,0.0,1,1.01495
884,18,18,4,1364,3315,1149.0,455.0,239.0,1202,480,164,162,648,173,0,55,0.0,0.0,4,0.0,0.0,0.0,1,1.05379
885,18,18,4,2720,6458,2115.0,1088.0,190.0,1052,917,84,228,579,123,2,36,0.0,0.0,4,2412.25659,1045.63623,5096.78906,1,1.01952
886,18,18,4,1738,4418,376.0,360.0,14.0,560,940,168,74,169,117,0,32,0.0,0.0,4,0.0,0.0,0.0,1,1.1645299999999998
887,18,18,4,1176,3052,437.0,226.0,108.0,550,618,58,56,343,79,0,14,0.0,0.0,4,1200.8064,0.0,0.0,1,1.12501
888,18,18,4,1689,5559,198.0,189.0,9.0,975,1573,58,77,687,150,0,3,0.0,0.0,4,1915.74878,0.0,0.0,3,1.5909
889,18,18,4,1215,3769,130.0,120.0,10.0,258,936,50,25,131,45,1,6,0.0,0.0,4,0.0,0.0,0.0,2,1.48044
890,18,18,4,1608,5462,211.0,155.0,41.0,569,1401,90,26,357,82,0,14,0.0,0.0,4,0.0,0.0,0.0,3,1.50055
891,18,18,4,1496,5445,186.0,145.0,40.0,192,1494,77,24,19,67,0,5,0.0,0.0,4,0.0,0.0,0.0,3,1.44736
892,18,18,4,1204,4778,313.0,114.0,167.0,1072,1283,76,150,169,318,76,283,0.0,0.0,4,0.0,0.0,0.0,3,1.35316
893,18,18,4,1060,4155,210.0,79.47336,122.0,829,1235,68,51,136,343,0,231,0.0,0.0,4,0.0,0.0,0.0,3,1.4281700000000002
894,18,18,4,996,3572,201.0,79.0,117.4042,1042,922,26,79,256,346,0,335,0.0,0.0,3,0.0,0.0,0.0,3,1.43746
895,18,18,4,2144,7090,296.0,120.91603,158.40188999999995,1483,2095,77,171,627,484,1,123,0.0,0.0,4,0.0,0.0,0.0,3,1.5612
896,18,18,4,760,2697,595.0,64.0,408.0,4833,605,244,509,1275,1232,3,1570,0.0,0.0,4,2405.86621,0.0,0.0,3,1.43509
897,18,18,4,1151,4244,128.0,70.0,57.0,327,1059,50,36,64,149,0,28,0.0,0.0,3,0.0,0.0,0.0,3,1.58176
898,18,18,4,1277,4230,125.0,101.0,21.0,419,1091,48,32,230,98,0,11,0.0,0.0,3,0.0,0.0,0.0,2,1.64021
899,18,18,4,2339,7523,281.0,225.0,49.0,1130,1816,98,82,346,574,0,30,0.0,0.0,4,0.0,0.0,0.0,3,1.54591
900,18,18,4,1778,5785,269.0,171.0,77.0,2944,1490,215,307,653,1704,1,64,0.0,0.0,3,0.0,0.0,0.0,2,1.80756
901,18,18,4,1736,4333,222.0,174.0,27.0,204,893,37,77,32,50,0,8,0.0,0.0,3,0.0,0.0,0.0,1,1.31115
902,18,18,4,742,2545,296.0,143.0,153.0,248,539,58,14,45,129,1,1,0.0,0.0,4,0.0,1127.0686,91.20743,1,1.08102
903,18,18,4,1724,4168,228.0,212.0,16.0,737,779,89,82,387,157,0,22,0.0,0.0,4,0.0,0.0,0.0,1,1.35008
904,18,18,4,2164,6501,260.0,221.0,31.0,999,1598,82,73,620,185,0,39,0.0,0.0,4,0.0,0.0,0.0,1,1.51057
905,18,18,4,2329,8048,255.0,223.0,30.0,501,1989,75,74,245,93,0,14,0.0,0.0,3,0.0,0.0,0.0,1,1.52864
906,18,18,4,2130,6300,212.0,171.0,19.0,1103,1388,160,94,521,302,2,24,0.0,0.0,3,0.0,0.0,0.0,2,1.7159799999999998
907,18,18,4,1187,2928,302.0,202.28752,50.0,324,459,46,50,164,63,0,1,0.0,0.0,4,0.0,0.0,0.0,1,1.15183
908,18,18,4,1496,3769,217.0,186.0,27.0,429,642,75,115,132,90,0,17,0.0,0.0,4,0.0,0.0,0.0,1,1.28772
909,18,18,4,1375,3469,235.0,207.0,26.0,458,566,57,71,214,99,0,17,0.0,0.0,4,0.0,0.0,0.0,1,1.23745
910,18,18,4,2183,5011,417.0,357.0,60.0,1220,772,74,173,698,247,3,25,0.0,0.0,4,0.0,0.0,0.0,1,1.22935
911,18,18,4,1006,2733,463.0,358.0,90.0,930,335,132,183,366,228,0,21,0.0,0.0,4,0.0,358.32037,655.83209,1,1.09128
912,18,18,4,1823,4444,1215.0,638.0,27.0,1027,575,140,261,377,188,6,55,0.0,0.0,4,0.0,0.0,0.0,1,1.07846
913,18,18,4,2452,5851,764.0,697.0,50.0,2736,620,374,846,867,566,12,71,0.0,0.0,4,0.0,0.0,0.0,1,1.18914
914,18,18,4,2325,5465,1007.0,717.0,11.0,428,571,92,140,83,91,0,22,0.0,0.0,4,360.13458,0.0,0.0,1,1.05156
915,18,18,4,1346,3266,455.0,331.0,28.0,499,401,34,174,174,85,4,28,0.0,0.0,4,0.0,0.0,0.0,1,1.1133
916,18,18,4,1370,3527,668.0,237.0,59.0,2032,445,337,390,983,298,1,23,0.0,0.0,4,329.23639,0.0,0.0,1,1.39671
917,18,18,4,1667,4717,334.0,284.0,15.0,732,1199,46,183,221,251,6,25,0.0,0.0,4,910.99536,0.0,0.0,1,1.2734
918,18,18,4,2132,6014,729.0,649.0,32.0,1214,1362,47,327,526,300,4,10,0.0,0.0,4,0.0,0.0,0.0,1,1.12558
919,18,18,4,698,1716,262.0,258.0,1.0,210,222,24,76,53,50,0,7,0.0,0.0,5,0.0,0.0,0.0,1,1.04599
920,18,18,4,800,1946,304.0,207.0,8.0,347,264,46,54,167,65,0,15,0.0,0.0,4,348.41739,0.0,0.0,1,1.12212
921,18,18,4,1241,2761,153.0,117.0,15.0,574,359,96,206,122,126,1,23,0.0,0.0,4,0.0,0.0,0.0,1,1.44325
922,18,18,4,1979,4371,259.0,207.23436,17.0,915,484,89,237,423,145,0,21,0.0,0.0,4,0.0,0.0,0.0,1,1.4073
923,18,18,4,2601,7259,288.0,237.0,22.0,620,1717,113,148,178,170,2,9,0.0,0.0,3,0.0,0.0,0.0,1,1.48144
924,18,18,4,1836,5924,183.0,137.0,41.0,1439,1396,110,66,598,638,0,27,0.0,0.0,3,0.0,326.82568,421.29877,1,1.81593
925,18,18,4,2012,7388,173.0,87.00744,82.0,1381,1660,128,137,698,359,0,59,0.0,0.0,3,289.8111,0.0,0.0,3,1.99881
926,18,18,4,2263,6815,465.0,121.44244,347.0,4204,1507,517,583,1155,1323,2,624,0.0,0.0,4,0.0,0.0,0.0,3,1.5324799999999998
927,18,18,4,1282,4727,97.0,51.0,41.0,968,1126,55,83,646,152,0,32,0.0,0.0,2,0.0,0.0,0.0,2,2.23136
928,18,18,4,1451,5228,99.0,72.0,26.0,565,1444,35,79,296,128,0,27,0.0,0.0,2,0.0,0.0,0.0,2,2.06094
929,18,18,4,1191,4080,118.0,116.0,2.0,398,1085,33,35,262,62,0,6,0.0,0.0,3,0.0,0.0,0.0,1,1.63592
930,18,18,4,745,2269,138.0,82.0,15.0,410,395,32,28,261,79,0,10,0.0,0.0,3,0.0,0.0,0.0,1,1.48053
931,18,18,4,1371,3519,134.0,107.0,25.0,585,681,28,51,362,129,0,15,0.0,0.0,3,0.0,0.0,0.0,1,1.54543
932,18,18,4,1282,4162,128.0,127.0,1.0,102,1125,37,16,14,34,0,1,0.0,0.0,3,0.0,0.0,0.0,1,1.48996
933,18,18,4,1988,7122,229.0,111.0,91.0,579,1909,86,61,266,142,0,24,0.0,0.0,3,0.0,0.0,0.0,1,1.62587
934,18,18,4,2843,7594,169.0,132.0,30.0,918,1568,93,104,481,207,0,33,0.0,0.0,2,0.0,0.0,0.0,2,1.9456
935,18,18,4,1518,3756,104.0,99.0,1.0,100,705,25,19,11,33,0,12,0.0,0.0,3,0.0,0.0,0.0,1,1.58529
936,18,18,4,1431,3345,105.0,98.0,5.0,280,642,33,39,145,49,0,14,0.0,0.0,3,0.0,0.0,0.0,1,1.57176
937,18,18,4,1529,3315,207.0,177.0,7.0,523,329,190,107,115,97,0,14,0.0,0.0,4,0.0,0.0,0.0,1,1.3288
938,18,18,4,1552,4159,301.0,286.0,6.0,521,654,89,160,153,97,3,19,0.0,0.0,4,0.0,0.0,0.0,1,1.21858
939,18,18,4,1853,3481,168.0,118.0,48.0,1440,272,184,409,462,318,0,67,0.0,0.0,3,0.0,0.0,0.0,1,1.62988
940,18,18,4,2174,3764,124.0,97.0,20.0,1159,309,119,151,413,391,1,84,0.0,0.0,2,0.0,0.0,0.0,1,1.87507
941,18,18,4,2585,4600,95.0,93.0,2.0,241,326,7,57,103,64,1,9,0.0,0.0,2,0.0,0.0,0.0,1,1.83776
942,18,18,4,3067,4792,91.0,35.31122,38.0,2013,220,40,554,976,402,0,41,0.0,0.0,2,0.0,0.0,0.0,1,3.19854
943,18,18,4,2453,4741,236.0,205.0,6.0,998,507,136,179,482,187,0,14,0.0,0.0,3,2471.92651,0.0,0.0,1,1.4862799999999998
944,18,18,4,3024,5427,102.0,58.41008000000001,5.0,909,509,108,174,436,179,0,12,0.0,0.0,2,0.0,0.0,0.0,2,2.98241
945,18,18,4,2726,4201,307.0,45.0,55.0,9459,243,35,2674,1944,4593,2,211,136.63808999999998,298.78195,1,0.0,0.0,0.0,3,4.32808
946,18,18,4,2869,5692,210.0,116.75256,133.0,5030,668,296,1032,1808,1208,0,686,41.0,102.0,2,0.0,2772.06812,10284.79688,3,3.3333
947,18,18,4,7147,16341,436.0,97.95535,391.0,7899,2858,265,940,3637,2090,0,967,0.0,0.0,3,0.0,0.0,0.0,2,2.16478
948,18,18,4,1641,4263,391.0,200.0,182.0,3918,744,157,708,514,2234,1,304,0.0,0.0,3,0.0,0.0,0.0,3,1.52933
949,18,18,4,1417,3749,284.0,232.0,46.0,1460,538,141,242,525,363,1,188,0.0,0.0,4,0.0,0.0,0.0,3,1.35443
950,18,18,4,2021,4860,246.0,206.53311,29.0,1451,760,116,419,499,378,1,38,0.0,0.0,3,0.0,0.0,0.0,3,1.51618
951,18,18,4,2638,6365,268.0,222.0,21.0,633,934,98,149,272,99,0,15,0.0,0.0,4,0.0,0.0,0.0,3,1.45901
952,18,18,4,2452,6620,977.0,237.0,197.22534,5365,1068,144,1686,701,1309,8,1517,0.0,0.0,4,0.0,0.0,0.0,3,1.68959
953,18,18,4,2638,7072,587.0,506.0,18.0,1045,1393,157,259,385,123,1,120,0.0,0.0,4,0.0,0.0,0.0,3,1.21477
954,18,18,4,1921,4536,198.0,99.0,82.0,2812,615,558,350,1236,467,0,201,0.0,0.0,3,1844.36169,0.0,0.0,3,1.99466
955,18,18,4,1349,2996,134.0,99.0,35.0,4439,489,185,534,960,2645,0,115,0.0,0.0,3,0.0,0.0,0.0,3,2.7034
956,18,18,4,2119,4671,219.0,208.0,5.0,897,666,112,111,302,307,0,65,0.0,0.0,3,607.33026,0.0,0.0,3,1.45475
957,18,18,4,1495,3352,158.0,117.0,16.0,549,430,22,126,276,113,0,12,0.0,0.0,4,0.0,0.0,0.0,3,1.50738
958,18,18,4,1507,3223,195.0,87.0,19.0,542,330,23,93,161,254,1,10,0.0,0.0,4,0.0,0.0,0.0,3,1.63902
959,18,18,4,2032,4772,208.0,161.0,25.0,559,749,98,154,182,108,0,17,0.0,0.0,4,0.0,0.0,0.0,3,1.46697
960,18,18,4,2454,5813,617.0,181.01411,293.0,5255,898,219,1299,1632,1548,2,555,0.0,0.0,3,0.0,0.0,0.0,3,1.5839
961,18,18,4,1235,3671,482.0,8.0,493.14047,1948,902,57,564,717,438,0,172,0.0,0.0,2,0.0,1063.00549,4203.16895,3,1.1900700000000002
962,18,18,4,1764,4905,145.0,92.0,54.24068000000001,512,1310,43,66,215,165,0,23,0.0,0.0,3,0.0,0.0,0.0,3,1.62364
963,18,18,4,2312,5035,235.0,138.0,86.0,1062,670,56,124,388,459,2,33,0.0,0.0,3,1537.49658,0.0,0.0,3,1.48691
964,18,18,4,3284,10909,1390.0,299.4899,1315.0,260,2931,0,2,2,251,0,5,0.0,0.0,4,0.0,0.0,0.0,3,1.02035
965,18,18,4,410,1212,1017.0,17.0,874.0,1761,305,11,151,285,949,1,364,0.0,0.0,4,0.0,0.0,0.0,3,1.0056200000000002
966,18,18,4,44,91,280.0,8.0,268.0,1812,9,77,321,414,617,2,381,0.0,0.0,4,0.0,0.0,0.0,3,1.18491
967,18,18,4,1090,1938,104.0,4.91659,99.0,5706,0,74,1503,1662,1675,4,788,41.0,102.0,1,0.0,0.0,0.0,3,3.60787
968,18,18,4,1937,3607,83.0,7.27262,70.0,10420,292,415,3401,3380,2450,2,772,77.16232,168.72829,1,0.0,0.0,0.0,3,4.23255
969,18,18,4,1165,2259,85.0,16.55208,49.0,25414,114,104,9555,4416,9040,1,2298,114.14764,249.60284,1,0.0,0.0,0.0,3,5.06038
970,18,18,4,2606,4266,94.0,26.31274,67.0,16478,287,151,5079,2762,8187,2,297,180.43024,394.54077,1,0.0,0.0,0.0,3,4.56506
971,18,18,4,1528,2351,96.0,5.88012,88.0,25083,102,252,10936,7457,5271,3,1164,95.05457,207.85266,1,0.0,0.0,0.0,3,4.6629
972,18,18,4,4221,7280,206.0,95.8275,99.0,6081,677,347,2098,2012,1446,1,177,0.0,0.0,2,0.0,0.0,0.0,1,2.87892
973,18,18,4,1748,2919,91.0,50.0,30.0,6143,145,39,1051,4165,805,4,79,0.0,0.0,3,0.0,0.0,0.0,1,4.82028
974,18,18,4,3288,5417,198.0,151.0,45.0,2754,285,305,470,1272,573,0,134,0.0,0.0,3,0.0,0.0,0.0,1,1.97517
975,18,18,4,1391,2781,163.0,119.19717,30.0,1163,300,119,215,608,184,0,37,0.0,0.0,3,2099.01099,0.0,0.0,3,1.55211
976,18,18,4,3116,6429,218.0,58.09491,63.0,1741,831,159,376,547,551,1,107,0.0,0.0,3,0.0,0.0,0.0,3,2.42623
977,18,18,4,2674,6500,268.0,181.94969,71.0,4759,1370,105,753,2836,877,1,187,0.0,0.0,3,0.0,0.0,0.0,3,2.14631
978,18,18,4,1608,4958,187.0,103.0,83.0,1193,1242,69,340,329,389,0,66,0.0,0.0,3,0.0,0.0,0.0,3,1.63047
979,18,18,4,2620,5385,207.0,66.84766,107.0,6389,647,207,1185,3717,1043,89,148,0.0,0.0,1,0.0,709.03558,103.15217,2,3.00693
980,18,18,4,845,2211,91.0,63.40516,19.0,726,556,28,166,194,251,0,87,64.70869,258.83478,3,0.0,0.0,0.0,3,3.33997
981,18,18,4,612,1149,72.0,30.0,8.0,534,146,25,200,186,104,0,19,75.0,164.0,1,0.0,0.0,0.0,3,3.70405
982,18,18,4,719,1922,91.0,57.0,13.0,742,497,9,129,290,241,1,72,0.0,0.0,2,0.0,0.0,0.0,3,1.82392
983,18,18,4,1069,2465,80.0,60.0,9.0,194,553,21,39,42,82,0,10,0.0,0.0,2,0.0,0.0,0.0,3,1.63155
984,18,18,4,175,436,104.0,30.0,51.0,1579,68,29,272,284,697,0,297,0.0,0.0,2,0.0,0.0,0.0,3,1.82667
985,18,18,4,747,1963,68.0,47.0,17.0,496,550,24,91,204,124,0,53,0.0,0.0,2,0.0,0.0,0.0,3,1.75678
986,18,18,4,672,1843,68.0,41.0,26.0,285,536,23,44,33,126,0,59,0.0,0.0,3,0.0,0.0,0.0,3,1.55236
987,18,18,4,742,2000,75.0,49.0,26.0,363,578,30,53,105,162,0,13,0.0,0.0,3,0.0,0.0,0.0,3,1.56309
988,18,18,4,1756,4499,1307.0,65.35753000000001,876.0,4047,1082,536,601,594,1158,6,1152,0.0,0.0,4,0.0,0.0,0.0,3,1.16403
989,18,18,4,902,2564,157.0,20.18504,137.0,1402,626,76,137,471,398,0,320,0.0,0.0,3,713.87885,0.0,0.0,3,1.56041
990,18,18,4,1148,3166,115.0,57.0,54.0,588,696,55,139,105,237,0,52,0.0,0.0,3,0.0,0.0,0.0,3,1.61458
991,19,19,4,6958,12405,729.0,82.34736,499.0,19513,1058,2132,6009,5216,3813,5,2338,0.0,0.0,2,291.9479100000001,0.0,0.0,3,2.70471
992,19,19,4,1099,2503,102.0,72.0,29.0,281,424,52,41,45,111,0,32,0.0,0.0,4,0.0,0.0,0.0,3,1.44239
993,19,19,4,1618,3745,165.0,95.0,67.0,844,663,91,80,457,156,7,53,0.0,0.0,4,0.0,0.0,0.0,3,1.51802
994,19,19,4,1134,2737,75.0,59.27046,16.0,225,518,41,30,105,39,0,10,0.0,0.0,4,0.0,0.0,0.0,3,1.65012
995,19,19,4,1449,3827,120.0,94.0,26.0,635,752,61,53,280,221,0,20,0.0,0.0,4,0.0,0.0,0.0,2,1.67219
996,19,19,4,1796,4344,202.0,134.0,60.0,835,756,75,123,348,164,0,125,0.0,0.0,3,0.0,0.0,0.0,3,1.46668
997,19,19,4,749,1719,78.0,60.0,16.0,196,300,29,30,23,108,1,5,0.0,0.0,3,0.0,0.0,0.0,2,1.39651
998,19,19,4,2636,5344,266.0,194.18324,37.0,1787,445,198,283,828,331,1,146,0.0,0.0,3,0.0,0.0,0.0,2,1.62617
999,19,19,4,863,2009,161.0,113.0,25.0,4821,180,191,568,977,456,0,2629,0.0,0.0,3,0.0,0.0,0.0,1,2.6470700000000003
1000,19,19,4,1781,3739,171.0,125.0,37.0,1252,337,115,141,403,536,1,56,0.0,0.0,3,0.0,0.0,0.0,2,1.6255
1001,19,19,4,1585,3567,133.0,119.0,8.0,755,431,92,97,353,192,1,20,0.0,0.0,3,0.0,0.0,0.0,2,1.6349
1002,19,19,4,902,2085,93.0,40.0,44.0,596,279,68,123,193,195,0,17,0.0,0.0,3,0.0,0.0,0.0,2,1.62821
1003,19,19,4,886,1841,77.0,55.26276,22.0,2953,202,203,359,1977,334,1,79,0.0,0.0,3,0.0,0.0,0.0,2,2.94729
1004,19,19,4,1230,2907,258.0,246.0,9.0,741,405,112,127,301,133,0,68,0.0,0.0,4,0.0,0.0,0.0,1,1.21791
1005,19,19,4,1350,3042,1667.0,482.0,565.0,2944,250,67,547,2199,81,3,47,0.0,0.0,4,0.0,0.0,0.0,1,1.06801
1006,19,19,4,1403,3711,193.0,155.0,38.0,472,803,118,108,158,68,0,20,0.0,0.0,4,0.0,0.0,0.0,1,1.33257
1007,19,19,4,1285,4981,90.0,68.0,22.0,367,905,20,40,226,76,0,5,131.0,44.0,2,0.0,302.93622,0.0,1,2.80977
1008,19,19,4,1802,9163,103.0,63.70905,41.0,7395,2770,617,1104,4656,881,4,133,274.35431,92.14954,1,0.0,0.0,0.0,1,4.35959
1009,19,19,4,2552,5798,99.0,80.0,19.0,811,577,152,116,407,121,0,15,0.0,0.0,2,0.0,30.39882,49.94875,2,2.2547200000000003
1010,19,19,4,1253,2804,128.0,94.0,33.0,1406,326,62,269,904,151,0,20,0.0,0.0,2,0.0,0.0,0.0,2,1.75178
1011,19,19,4,1614,3421,153.0,79.17865,69.0,3090,398,415,469,1408,693,1,104,0.0,0.0,3,0.0,0.0,0.0,2,2.18903
1012,19,19,4,2021,4787,182.0,151.0,31.0,692,753,77,103,349,144,0,19,0.0,0.0,3,0.0,0.0,0.0,2,1.5122799999999998
1013,19,19,4,1610,3652,176.0,90.0,67.0,368,574,97,48,80,102,0,41,0.0,0.0,3,0.0,0.0,0.0,3,1.39746
1014,19,19,4,912,2323,1042.0,8.23184,487.0,18564,350,1160,3631,4025,6281,14,3453,0.0,0.0,2,0.0,0.0,0.0,3,2.58714
1015,19,19,4,1083,2836,114.0,50.0,64.0,763,532,103,99,291,247,0,23,0.0,0.0,3,0.0,0.0,0.0,3,1.6119
1016,19,19,4,1893,4098,184.0,153.0,30.0,1310,552,112,181,653,295,3,66,0.0,0.0,3,0.0,0.0,0.0,2,1.58924
1017,19,19,4,2186,4676,175.0,162.0,13.0,2321,489,109,309,564,1308,0,31,0.0,0.0,3,0.0,0.0,0.0,2,1.92558
1018,19,19,4,3335,6853,134.0,57.10205,78.0,13813,581,354,3836,5731,3660,2,230,198.71545,121.35295,1,3532.08569,634.11243,3178.16724,2,4.34746
1019,19,19,4,14,1289,419.0,13.0,406.0,43678,626,104,23268,18500,1712,8,86,325.7834200000001,87.04137,1,0.0,31130.16992,2906.71484,1,4.01806
1020,19,19,4,1604,4836,116.0,91.0,27.00003,1414,624,31,247,711,405,1,19,131.0,35.0,1,0.0,846.93701,312.71115,1,3.54522
1021,19,19,4,2329,4482,115.0,49.18596,65.0,3666,358,136,777,1538,1139,1,75,68.0,44.0,2,0.0,0.0,0.0,2,3.5936800000000004
1022,19,19,4,1594,3277,136.0,79.0,24.0,483,375,124,141,99,110,0,9,0.0,0.0,3,0.0,0.0,0.0,2,1.64503
1023,19,19,4,1513,3145,167.0,105.0,59.0,1385,364,108,144,726,329,7,71,0.0,0.0,3,0.0,0.0,0.0,2,1.58924
1024,19,19,4,1212,2945,136.0,80.0,48.0,729,437,102,106,215,269,0,37,0.0,0.0,3,0.0,0.0,0.0,3,1.53698
1025,19,19,4,1695,3674,210.0,157.0,45.0,985,453,137,118,427,245,0,58,0.0,0.0,4,671.2533599999998,0.0,0.0,2,1.41905
1026,19,19,4,908,2074,133.0,104.0,29.0,626,272,75,64,305,149,0,33,0.0,0.0,4,0.0,0.0,0.0,1,1.36724
1027,19,19,4,1561,3200,144.0,113.0,25.0,1553,300,280,322,617,221,1,112,73.95238,47.85154,2,0.0,0.0,0.0,1,3.65692
1028,19,19,4,1623,3663,349.0,313.0,27.0,455,347,80,164,122,79,1,9,0.0,0.0,4,0.0,0.0,0.0,1,1.13986
1029,19,19,4,1551,3660,389.0,358.0,9.0,330,421,93,139,32,53,0,13,0.0,0.0,4,0.0,141.15617,22.8046,1,1.10726
1030,19,19,4,852,2032,182.0,178.0,4.0,292,244,56,64,115,41,0,16,0.0,0.0,4,0.0,0.0,0.0,1,1.158
1031,19,19,4,1485,3643,313.0,302.0,5.0,537,523,94,174,118,138,0,13,0.0,0.0,4,0.0,0.0,0.0,1,1.17627
1032,19,19,4,663,1606,115.0,111.0,3.0,394,209,58,64,128,114,0,30,0.0,0.0,4,0.0,0.0,0.0,1,1.28768
