coefficient_name,value,constrain
asc_OTHER_BODY_NEW_DIESEL,1,F
asc_OTHER_BODY_RECENT_DIESEL,1,F
asc_OTHER_BODY_OLD_DIESEL,1,F
asc_OTHER_BODY_NEW_HEV,1,F
asc_OTHER_BODY_RECENT_HEV,1,F
asc_OTHER_BODY_OLD_HEV,1,F
asc_OTHER_BODY_NEW_PEV,1,F
asc_OTHER_BODY_RECENT_PEV,1,F
asc_OTHER_BODY_OLD_PEV,1,F
asc_OTHER_BODY_NEW_PHEV,1,F
asc_OTHER_BODY_RECENT_PHEV,1,F
asc_OTHER_BODY_OLD_PHEV,1,F
asc_OTHER_BODY_NEW_OTHER_FUEL,1,F
asc_OTHER_BODY_RECENT_OTHER_FUEL,1,F
asc_OTHER_BODY_OLD_OTHER_FUEL,1,F
