coefficient_name,value,constrain
coef_transit_access_to_retail_and_tour_frequency_is_4,0.0664,F
coef_transit_access_to_retail_and_tour_frequency_is_5_plus,0.0664,F
coef_auto_access_to_retail_and_tour_frequency_is_1,0,T
coef_auto_access_to_retail_and_tour_frequency_is_2,0,T
coef_auto_access_to_retail_and_tour_frequency_is_3,0,T
coef_auto_access_to_retail_and_tour_frequency_is_4,0,T
coef_auto_access_to_retail_and_tour_frequency_is_5_plus,0,T
coef_walk_access_to_retail_and_escorting,0,T
coef_transit_access_to_retail_and_escorting,0,T
coef_auto_access_to_retail_and_escorting,0,T
coef_walk_access_to_retail_and_shopping,0.0972,F
coef_transit_access_to_retail_and_shopping,0,T
coef_auto_access_to_retail_and_shopping,0,T
coef_walk_access_to_retail_and_maintenance,0,T
coef_transit_access_to_retail_and_maintenance,0.0314,F
coef_auto_access_to_retail_and_maintenance,0,T
coef_walk_access_to_retail_and_eating_out,0,T
coef_transit_access_to_retail_and_eating_out,0,T
coef_auto_access_to_retail_and_eating_out,0.1018,F
coef_walk_access_to_retail_and_discretionary,0,T
coef_transit_access_to_retail_and_discretionary,0,T
coef_auto_access_to_retail_and_discretionary,0.094,F
coef_urban_and_tour_frequency_is_1,-1.1648,F
coef_urban_and_tour_frequency_is_2,-2.3177,F
coef_urban_and_tour_frequency_is_3,-2.5027,F
coef_urban_and_tour_frequency_is_4,-2.5027,F
coef_urban_and_tour_frequency_is_5_plus,-2.5027,F
coef_urban_and_escorting_tour,0.8516,F
coef_urban_and_shopping_tour,0.533,F
coef_urban_and_maintenance_tour,1.0316,F
coef_urban_and_eatingout_tour,0.68,F
coef_urban_and_discretionary_tour,0.9563,F
coef_1_escort_tour_constant,1.7028,F
coef_2_plus_escort_tours_constant,2.8379,F
coef_1_plus_shopping_tours_constant,1.8403,F
coef_1_plus_maintenance_tours_constant,0.3348,F
coef_1_plus_eating_out_tours_constant,2.0723,F
coef_1_plus_visting_tours_constant,1.2172,F
coef_1_plus_other_discretionary_tours_constant,1.3389,F
coef_0_auto_household_and_escorting_tour,-2,T
