trip_id,person_id,household_id,tour_id,outbound,purpose,destination,origin,depart,trip_mode
12518677,38166,38166,1564834,False,Home,205,136,16.0,WALK_LOC
13604001,41475,41475,1700500,True,othdiscr,320,317,13.0,WALK
13604005,41475,41475,1700500,False,Home,317,320,16.0,WALK
14291337,43571,43571,1786417,True,eatout,372,393,15.0,SHARED2FREE
14291341,43571,43571,1786417,False,Home,393,372,15.0,DRIVEALONEFREE
14291361,43571,43571,1786420,True,escort,392,393,8.0,DRIVEALONEFREE
14291365,43571,43571,1786420,False,Home,393,392,9.0,DRIVEALONEFREE
14782553,45068,45068,1847819,True,univ,412,412,18.0,WALK
14782557,45068,45068,1847819,False,Home,412,412,18.0,WALK
15148577,46184,46184,1893572,True,othmaint,444,460,9.0,SHARED3FREE
15148581,46184,46184,1893572,False,Home,460,444,11.0,SHARED2FREE
15317169,46698,46698,1914646,True,othmaint,485,486,11.0,WALK_LOC
15317173,46698,46698,1914646,False,Home,486,485,11.0,WALK_LOC
15459217,47131,47131,1932402,True,escort,556,519,16.0,DRIVEALONEFREE
15459218,47131,47131,1932402,True,univ,557,556,17.0,DRIVEALONEFREE
15459221,47131,47131,1932402,False,Home,519,557,21.0,DRIVEALONEFREE
15469337,47162,47162,1933667,True,othdiscr,494,520,15.0,DRIVEALONEFREE
15469341,47162,47162,1933667,False,othmaint,466,494,16.0,TNC_SHARED
15469342,47162,47162,1933667,False,Home,520,466,16.0,DRIVEALONEFREE
15772145,48085,48085,1971518,True,shopping,539,546,12.0,WALK
15772149,48085,48085,1971518,False,Home,546,539,17.0,WALK
16395129,49985,49985,2049391,True,eatout,603,598,13.0,DRIVEALONEFREE
16395133,49985,49985,2049391,False,Home,598,603,14.0,DRIVEALONEFREE
16985113,51783,51783,2123139,True,social,724,721,8.0,TAXI
16985117,51783,51783,2123139,False,Home,721,724,11.0,DRIVEALONEFREE
18145841,55322,55322,2268230,True,othmaint,925,923,14.0,DRIVEALONEFREE
18145845,55322,55322,2268230,False,Home,923,925,16.0,TNC_SHARED
18531721,56499,56499,2316465,True,eatout,1069,943,16.0,DRIVEALONEFREE
18531725,56499,56499,2316465,False,Home,943,1069,18.0,DRIVEALONEFREE
18531873,56499,56499,2316484,True,othdiscr,941,943,10.0,DRIVEALONEFREE
18531877,56499,56499,2316484,False,shopping,974,941,12.0,DRIVEALONEFREE
18531878,56499,56499,2316484,False,Home,943,974,12.0,DRIVEALONEFREE
18630601,56800,56800,2328825,True,othdiscr,975,957,14.0,DRIVEALONEFREE
18630605,56800,56800,2328825,False,Home,957,975,14.0,SHARED2FREE
18904177,57634,57634,2363022,True,othmaint,7,968,10.0,WALK_HVY
18904181,57634,57634,2363022,False,Home,968,7,12.0,WALK_HVY
18984513,57879,57879,2373064,True,othdiscr,969,968,14.0,WALK_LOC
18984517,57879,57879,2373064,False,Home,968,969,17.0,WALK_LOC
18984537,57879,57879,2373067,True,othmaint,875,968,9.0,DRIVEALONEFREE
18984541,57879,57879,2373067,False,Home,968,875,11.0,DRIVEALONEFREE
19174425,58458,58458,2396803,True,othdiscr,973,970,12.0,WALK_LOC
19174429,58458,58458,2396803,False,Home,970,973,15.0,TNC_SINGLE
19365385,59040,59040,2420673,True,othmaint,971,970,11.0,DRIVEALONEFREE
19365386,59040,59040,2420673,True,shopping,991,971,11.0,DRIVEALONEFREE
19365389,59040,59040,2420673,False,Home,970,991,16.0,DRIVEALONEFREE
20587169,62765,62765,2573396,True,univ,1019,1007,17.0,WALK_LOC
20587173,62765,62765,2573396,False,Home,1007,1019,17.0,WALK
21997217,67064,67064,2749652,True,othmaint,1170,1168,8.0,DRIVEALONEFREE
21997221,67064,67064,2749652,False,shopping,1168,1170,8.0,DRIVEALONEFREE
21997222,67064,67064,2749652,False,shopping,1167,1168,8.0,DRIVEALONEFREE
21997223,67064,67064,2749652,False,othmaint,1168,1167,8.0,DRIVEALONEFREE
21997224,67064,67064,2749652,False,Home,1168,1168,8.0,DRIVEALONEFREE
21997225,67064,67064,2749653,True,othmaint,1168,1168,12.0,TNC_SHARED
21997229,67064,67064,2749653,False,eatout,1169,1168,14.0,WALK_LOC
21997230,67064,67064,2749653,False,othdiscr,1170,1169,15.0,TNC_SINGLE
21997231,67064,67064,2749653,False,shopping,1168,1170,15.0,WALK_LOC
21997232,67064,67064,2749653,False,Home,1168,1168,15.0,TNC_SINGLE
23297385,71028,71028,2912173,True,eatout,1364,1364,7.0,WALK
23297386,71028,71028,2912173,True,othdiscr,1361,1364,7.0,WALK
23297389,71028,71028,2912173,False,eatout,1362,1361,20.0,WALK
23297390,71028,71028,2912173,False,Home,1364,1362,20.0,WALK
23797041,72551,72551,2974630,True,work,5,72,6.0,BIKE
23797045,72551,72551,2974630,False,Home,72,5,16.0,BIKE
24933321,76016,76016,3116665,True,escort,165,234,5.0,DRIVEALONEFREE
24933325,76016,76016,3116665,False,Home,234,165,7.0,DRIVEALONEFREE
24933329,76016,76016,3116666,True,escort,232,234,8.0,DRIVEALONEFREE
24933330,76016,76016,3116666,True,shopping,232,232,8.0,SHARED3FREE
24933331,76016,76016,3116666,True,escort,229,232,8.0,DRIVEALONEFREE
24933333,76016,76016,3116666,False,othdiscr,212,229,8.0,SHARED3FREE
24933334,76016,76016,3116666,False,Home,234,212,8.0,DRIVEALONEFREE
24933449,76016,76016,3116681,True,othdiscr,235,234,9.0,DRIVEALONEFREE
24933450,76016,76016,3116681,True,eatout,235,235,9.0,DRIVEALONEFREE
24933451,76016,76016,3116681,True,othdiscr,233,235,9.0,DRIVEALONEFREE
24933453,76016,76016,3116681,False,othdiscr,234,233,18.0,DRIVEALONEFREE
24933454,76016,76016,3116681,False,social,237,234,18.0,DRIVEALONEFREE
24933455,76016,76016,3116681,False,othdiscr,247,237,18.0,DRIVEALONEFREE
24933456,76016,76016,3116681,False,Home,234,247,18.0,DRIVEALONEFREE
25032569,76318,76318,3129071,True,shopping,250,248,18.0,DRIVEALONEFREE
25032570,76318,76318,3129071,True,shopping,240,250,19.0,DRIVEALONEFREE
25032573,76318,76318,3129071,False,Home,248,240,19.0,DRIVEALONEFREE
25032617,76318,76318,3129077,True,othmaint,248,248,9.0,DRIVEALONEFREE
25032618,76318,76318,3129077,True,work,142,248,10.0,DRIVEALONEFREE
25032621,76318,76318,3129077,False,shopping,142,142,16.0,DRIVEALONEFREE
25032622,76318,76318,3129077,False,Home,248,142,18.0,DRIVEALONEFREE
26299745,80182,80182,3287468,True,othmaint,475,482,17.0,SHARED2FREE
26299746,80182,80182,3287468,True,shopping,503,475,18.0,SHARED2FREE
26299747,80182,80182,3287468,True,eatout,514,503,19.0,SHARED2FREE
26299749,80182,80182,3287468,False,Home,482,514,20.0,SHARED2FREE
26299897,80182,80182,3287487,True,othdiscr,484,482,9.0,DRIVEALONEFREE
26299901,80182,80182,3287487,False,eatout,490,484,10.0,DRIVEALONEFREE
26299902,80182,80182,3287487,False,Home,482,490,10.0,DRIVEALONEFREE
26299905,80182,80182,3287488,True,othdiscr,476,482,12.0,SHARED2FREE
26299909,80182,80182,3287488,False,eatout,472,476,16.0,DRIVEALONEFREE
26299910,80182,80182,3287488,False,Home,482,472,16.0,DRIVEALONEFREE
26714601,81446,81446,3339325,True,work,582,541,7.0,DRIVEALONEFREE
26714605,81446,81446,3339325,False,Home,541,582,12.0,DRIVEALONEFREE
26714609,81446,81446,3339326,True,work,582,541,14.0,DRIVEALONEFREE
26714613,81446,81446,3339326,False,Home,541,582,17.0,SHARED3FREE
27223329,82997,82997,3402916,True,eatout,650,652,5.0,DRIVEALONEFREE
27223330,82997,82997,3402916,True,work,435,650,6.0,DRIVEALONEFREE
27223333,82997,82997,3402916,False,Home,652,435,15.0,DRIVEALONEFREE
27822913,84825,84825,3477864,True,work,742,715,7.0,DRIVEALONEFREE
27822917,84825,84825,3477864,False,Home,715,742,16.0,DRIVEALONEFREE
29218177,89079,89079,3652272,True,shopping,860,861,15.0,WALK_LOC
29218181,89079,89079,3652272,False,othmaint,864,860,15.0,TNC_SINGLE
29218182,89079,89079,3652272,False,Home,861,864,16.0,TNC_SINGLE
30238961,92191,92191,3779870,True,escort,988,990,8.0,DRIVEALONEFREE
30238962,92191,92191,3779870,True,work,16,988,8.0,DRIVEALONEFREE
30238965,92191,92191,3779870,False,othmaint,5,16,18.0,DRIVEALONEFREE
30238966,92191,92191,3779870,False,Home,990,5,19.0,DRIVEALONEFREE
30622113,93360,93360,3827764,True,atwork,1019,1018,8.0,WALK
30622117,93360,93360,3827764,False,Work,1018,1019,8.0,WALK
30622393,93360,93360,3827799,True,work,1018,1047,6.0,WALK_HVY
30622397,93360,93360,3827799,False,Home,1047,1018,16.0,WALK_HVY
30756545,93769,93769,3844568,True,othdiscr,979,1056,8.0,WALK_HVY
30756546,93769,93769,3844568,True,work,971,979,8.0,WALK
30756549,93769,93769,3844568,False,eatout,1021,971,18.0,WALK_HVY
30756550,93769,93769,3844568,False,Home,1056,1021,19.0,WALK_HVY
30941753,94334,94334,3867719,True,othdiscr,1061,1077,6.0,DRIVEALONEFREE
30941757,94334,94334,3867719,False,eatout,1071,1061,6.0,TAXI
30941758,94334,94334,3867719,False,eatout,1056,1071,6.0,DRIVEALONEFREE
30941759,94334,94334,3867719,False,eatout,1051,1056,6.0,TNC_SINGLE
30941760,94334,94334,3867719,False,Home,1077,1051,6.0,DRIVEALONEFREE
30941817,94334,94334,3867727,True,othmaint,1066,1077,18.0,DRIVEALONEFREE
30941818,94334,94334,3867727,True,shopping,1049,1066,19.0,DRIVEALONEFREE
30941821,94334,94334,3867727,False,Home,1077,1049,19.0,TNC_SINGLE
30941825,94334,94334,3867728,True,shopping,1074,1077,19.0,DRIVEALONEFREE
30941826,94334,94334,3867728,True,othdiscr,1039,1074,20.0,DRIVEALONEFREE
30941827,94334,94334,3867728,True,shopping,1014,1039,20.0,DRIVEALONEFREE
30941829,94334,94334,3867728,False,shopping,974,1014,20.0,DRIVEALONEFREE
30941830,94334,94334,3867728,False,Home,1077,974,20.0,DRIVEALONEFREE
30941865,94334,94334,3867733,True,work,1069,1077,6.0,DRIVEALONEFREE
30941869,94334,94334,3867733,False,Home,1077,1069,17.0,DRIVEALONEFREE
31002217,94518,94518,3875277,True,escort,1081,1081,7.0,WALK
31002218,94518,94518,3875277,True,work,784,1081,7.0,WALK_HVY
31002221,94518,94518,3875277,False,Home,1081,784,19.0,WALK_HVY
31632305,96439,96439,3954038,True,work,1146,1144,5.0,BIKE
31632309,96439,96439,3954038,False,escort,1146,1146,17.0,BIKE
31632310,96439,96439,3954038,False,Home,1144,1146,17.0,BIKE
32357185,98649,98649,4044648,True,work,1197,1197,7.0,DRIVEALONEFREE
32357189,98649,98649,4044648,False,othmaint,1195,1197,17.0,DRIVEALONEFREE
32357190,98649,98649,4044648,False,Home,1197,1195,17.0,DRIVEALONEFREE
32753737,99858,99858,4094217,True,eatout,1265,1251,7.0,DRIVEALONEFREE
32753738,99858,99858,4094217,True,work,1265,1265,8.0,DRIVEALONEFREE
32753741,99858,99858,4094217,False,shopping,1264,1265,16.0,DRIVEALONEFREE
32753742,99858,99858,4094217,False,Home,1251,1264,17.0,DRIVEALONEFREE
32804905,100014,100014,4100613,True,work,1238,1260,12.0,DRIVEALONEFREE
32804909,100014,100014,4100613,False,Home,1260,1238,17.0,DRIVEALONEFREE
32997441,100601,100601,4124680,True,escort,1271,1271,7.0,DRIVEALONEFREE
32997442,100601,100601,4124680,True,work,1282,1271,8.0,DRIVEALONEFREE
32997445,100601,100601,4124680,False,Home,1271,1282,21.0,DRIVEALONEFREE
33297449,101516,101516,4162181,True,othdiscr,1244,1292,9.0,SHARED3FREE
33297453,101516,101516,4162181,False,Home,1292,1244,9.0,SHARED2FREE
33297561,101516,101516,4162195,True,work,1231,1292,11.0,DRIVEALONEFREE
33297565,101516,101516,4162195,False,shopping,1241,1231,17.0,DRIVEALONEFREE
33297566,101516,101516,4162195,False,Home,1292,1241,18.0,DRIVEALONEFREE
33431057,101923,101923,4178882,True,work,1306,1304,8.0,DRIVEALONEFREE
33431061,101923,101923,4178882,False,shopping,1305,1306,16.0,DRIVEALONEFREE
33431062,101923,101923,4178882,False,Home,1304,1305,17.0,DRIVEALONEFREE
33819297,103107,103107,4227412,True,othdiscr,1327,1326,18.0,DRIVEALONEFREE
33819301,103107,103107,4227412,False,shopping,1331,1327,21.0,TNC_SHARED
33819302,103107,103107,4227412,False,Home,1326,1331,21.0,DRIVEALONEFREE
33819409,103107,103107,4227426,True,work,1429,1326,8.0,DRIVEALONEFREE
33819413,103107,103107,4227426,False,Home,1326,1429,18.0,DRIVEALONEFREE
33898785,103349,103349,4237348,True,work,1335,1332,6.0,DRIVEALONEFREE
33898789,103349,103349,4237348,False,Home,1332,1335,23.0,DRIVEALONEFREE
34217601,104321,104321,4277200,True,work,1359,1359,6.0,DRIVEALONEFREE
34217605,104321,104321,4277200,False,Home,1359,1359,15.0,DRIVEALONEFREE
34323545,104644,104644,4290443,True,work,1361,1369,7.0,WALK_LOC
34323549,104644,104644,4290443,False,Home,1369,1361,17.0,WALK_LOC
34502697,105191,105191,4312837,True,eatout,1384,1383,14.0,SHARED2FREE
34502701,105191,105191,4312837,False,Home,1383,1384,17.0,SHARED2FREE
34502961,105191,105191,4312870,True,work,1384,1383,5.0,DRIVEALONEFREE
34502965,105191,105191,4312870,False,Home,1383,1384,14.0,DRIVEALONEFREE
35078649,106947,106947,4384831,True,atwork,1421,1421,10.0,DRIVEALONEFREE
35078653,106947,106947,4384831,False,Work,1421,1421,10.0,DRIVEALONEFREE
35078929,106947,106947,4384866,True,work,1421,1425,7.0,DRIVEALONEFREE
35078933,106947,106947,4384866,False,Home,1425,1421,17.0,DRIVEALONEFREE
36054729,109922,109922,4506841,True,work,1011,11,7.0,WALK_HVY
36054733,109922,109922,4506841,False,Home,11,1011,17.0,WALK_HVY
36306217,110689,110689,4538277,True,othmaint,22,16,11.0,WALK_LOC
36306221,110689,110689,4538277,False,Home,16,22,11.0,WALK_LOC
36306257,110689,110689,4538282,True,shopping,79,16,13.0,WALK_LRF
36306261,110689,110689,4538282,False,shopping,16,79,13.0,WALK_LRF
36306262,110689,110689,4538282,False,Home,16,16,13.0,WALK
36306305,110689,110689,4538288,True,work,2,16,7.0,WALK
36306309,110689,110689,4538288,False,Home,16,2,10.0,WALK
36546729,111422,111422,4568341,True,work,1,16,7.0,WALK_LOC
36546733,111422,111422,4568341,False,Home,16,1,16.0,WALK
36857737,112371,112371,4607217,True,eatout,18,17,9.0,WALK
36857741,112371,112371,4607217,False,Home,17,18,10.0,WALK
36857913,112371,112371,4607239,True,othmaint,5,17,19.0,WALK
36857917,112371,112371,4607239,False,Home,17,5,20.0,WALK
37451353,114180,114180,4681419,True,work,75,32,8.0,WALK
37451357,114180,114180,4681419,False,escort,9,75,10.0,WALK
37451358,114180,114180,4681419,False,work,9,9,18.0,WALK
37451359,114180,114180,4681419,False,work,9,9,19.0,WALK
37451360,114180,114180,4681419,False,Home,32,9,19.0,WALK
37503833,114340,114340,4687979,True,escort,9,33,5.0,WALK
37503834,114340,114340,4687979,True,work,106,9,6.0,WALK
37503837,114340,114340,4687979,False,escort,107,106,17.0,WALK
37503838,114340,114340,4687979,False,eatout,6,107,17.0,WALK_LOC
37503839,114340,114340,4687979,False,Home,33,6,17.0,WALK
37637937,114749,114749,4704742,True,shopping,5,37,12.0,WALK_LOC
37637941,114749,114749,4704742,False,Home,37,5,14.0,WALK_LOC
38706937,118008,118008,4838367,True,work,115,67,7.0,WALK_LOC
38706941,118008,118008,4838367,False,Home,67,115,14.0,WALK_LOC
39638457,120848,120848,4954807,True,work,85,85,8.0,BIKE
39638461,120848,120848,4954807,False,Home,85,85,13.0,BIKE
40986209,124957,124957,5123276,True,escort,100,110,7.0,WALK_LOC
40986210,124957,124957,5123276,True,othmaint,101,100,7.0,WALK
40986211,124957,124957,5123276,True,work,116,101,9.0,WALK_LOC
40986213,124957,124957,5123276,False,escort,16,116,17.0,WALK_LOC
40986214,124957,124957,5123276,False,Home,110,16,18.0,WALK_LOC
41302137,125921,125921,5162767,True,eatout,22,113,12.0,DRIVEALONEFREE
41302141,125921,125921,5162767,False,Home,113,22,12.0,DRIVEALONEFREE
41302401,125921,125921,5162800,True,shopping,75,113,16.0,DRIVEALONEFREE
41302402,125921,125921,5162800,True,othmaint,5,75,17.0,WALK
41302403,125921,125921,5162800,True,work,142,5,17.0,DRIVEALONEFREE
41302405,125921,125921,5162800,False,Home,113,142,20.0,DRIVEALONEFREE
44352865,135222,135222,5544108,True,eatout,304,350,16.0,DRIVEALONEFREE
44352869,135222,135222,5544108,False,Home,350,304,19.0,SHARED2FREE
44353081,135222,135222,5544135,True,shopping,355,350,8.0,SHARED3FREE
44353085,135222,135222,5544135,False,Home,350,355,12.0,SHARED3FREE
44874193,136811,136811,5609274,True,atwork,355,351,12.0,SHARED2FREE
44874197,136811,136811,5609274,False,Work,351,355,15.0,SHARED2FREE
44874321,136811,136811,5609290,True,work,349,372,9.0,DRIVEALONEFREE
44874322,136811,136811,5609290,True,work,351,349,12.0,DRIVEALONEFREE
44874325,136811,136811,5609290,False,Home,372,351,20.0,DRIVEALONEFREE
44931721,136986,136986,5616465,True,social,374,374,5.0,DRIVEALONEFREE
44931722,136986,136986,5616465,True,work,355,374,6.0,DRIVEALONEFREE
44931725,136986,136986,5616465,False,Home,374,355,12.0,DRIVEALONEFREE
46017401,140296,140296,5752175,True,work,416,422,8.0,WALK_LRF
46017405,140296,140296,5752175,False,shopping,397,416,18.0,WALK_LRF
46017406,140296,140296,5752175,False,shopping,416,397,19.0,WALK_LRF
46017407,140296,140296,5752175,False,shopping,416,416,19.0,WALK
46017408,140296,140296,5752175,False,Home,422,416,19.0,SHARED3FREE
46378249,141397,141397,5797281,True,atwork,540,543,13.0,DRIVEALONEFREE
46378253,141397,141397,5797281,False,Work,543,540,15.0,DRIVEALONEFREE
46378529,141397,141397,5797316,True,work,543,440,7.0,DRIVEALONEFREE
46378533,141397,141397,5797316,False,Home,440,543,18.0,DRIVEALONEFREE
46909233,143015,143015,5863654,True,work,484,468,6.0,DRIVEALONEFREE
46909237,143015,143015,5863654,False,Home,468,484,18.0,DRIVEALONEFREE
47162449,143787,143787,5895306,True,work,517,499,6.0,DRIVEALONEFREE
47162453,143787,143787,5895306,False,Home,499,517,13.0,DRIVEALONEFREE
47574961,145045,145045,5946870,True,othdiscr,681,534,14.0,DRIVEALONEFREE
47574965,145045,145045,5946870,False,othdiscr,531,681,16.0,DRIVEALONEFREE
47574966,145045,145045,5946870,False,escort,533,531,16.0,TNC_SINGLE
47574967,145045,145045,5946870,False,Home,534,533,16.0,DRIVEALONEFREE
47748585,145574,145574,5968573,True,work,686,540,7.0,BIKE
47748589,145574,145574,5968573,False,Home,540,686,21.0,BIKE
48652881,148331,148331,6081610,True,work,446,563,11.0,DRIVEALONEFREE
48652885,148331,148331,6081610,False,othmaint,436,446,15.0,DRIVEALONEFREE
48652886,148331,148331,6081610,False,othmaint,519,436,18.0,DRIVEALONEFREE
48652887,148331,148331,6081610,False,Home,563,519,18.0,DRIVEALONEFREE
48652889,148331,148331,6081611,True,work,446,563,18.0,DRIVEALONEFREE
48652893,148331,148331,6081611,False,work,558,446,18.0,DRIVEALONEFREE
48652894,148331,148331,6081611,False,othmaint,578,558,18.0,DRIVEALONEFREE
48652895,148331,148331,6081611,False,eatout,563,578,18.0,DRIVEALONEFREE
48652896,148331,148331,6081611,False,Home,563,563,18.0,DRIVEALONEFREE
48708641,148501,148501,6088580,True,work,540,563,9.0,DRIVEALONEFREE
48708642,148501,148501,6088580,True,work,554,540,9.0,DRIVEALONEFREE
48708645,148501,148501,6088580,False,eatout,557,554,9.0,DRIVEALONEFREE
48708646,148501,148501,6088580,False,eatout,684,557,19.0,DRIVEALONEFREE
48708647,148501,148501,6088580,False,escort,541,684,19.0,DRIVEALONEFREE
48708648,148501,148501,6088580,False,Home,563,541,19.0,DRIVEALONEFREE
48802665,148788,148788,6100333,True,othdiscr,557,564,10.0,DRIVEALONEFREE
48802669,148788,148788,6100333,False,Home,564,557,18.0,DRIVEALONEFREE
48903473,149095,149095,6112934,True,work,575,566,6.0,DRIVEALONEFREE
48903477,149095,149095,6112934,False,othmaint,652,575,17.0,DRIVEALONEFREE
48903478,149095,149095,6112934,False,Home,566,652,17.0,DRIVEALONEFREE
50565449,154162,154162,6320681,True,work,761,760,8.0,WALK
50565453,154162,154162,6320681,False,Home,760,761,17.0,WALK
50719281,154631,154631,6339910,True,work,777,773,7.0,DRIVEALONEFREE
50719285,154631,154631,6339910,False,Home,773,777,17.0,DRIVEALONEFREE
50801281,154881,154881,6350160,True,work,749,777,8.0,WALK_LOC
50801285,154881,154881,6350160,False,escort,775,749,17.0,WALK_LOC
50801286,154881,154881,6350160,False,Home,777,775,18.0,WALK_LOC
52449761,159907,159907,6556220,True,othmaint,913,921,16.0,SHARED2FREE
52449762,159907,159907,6556220,True,eatout,973,913,16.0,SHARED2FREE
52449763,159907,159907,6556220,True,shopping,923,973,17.0,SHARED2FREE
52449765,159907,159907,6556220,False,Home,921,923,21.0,WALK
52636329,160476,160476,6579541,True,othdiscr,945,928,21.0,TNC_SHARED
52636333,160476,160476,6579541,False,shopping,896,945,21.0,DRIVEALONEFREE
52636334,160476,160476,6579541,False,Home,928,896,21.0,DRIVEALONEFREE
52636393,160476,160476,6579549,True,shopping,908,928,8.0,TNC_SHARED
52636397,160476,160476,6579549,False,Home,928,908,8.0,DRIVEALONEFREE
52636441,160476,160476,6579555,True,work,971,928,8.0,DRIVEALONEFREE
52636445,160476,160476,6579555,False,escort,964,971,19.0,DRIVEALONEFREE
52636446,160476,160476,6579555,False,Home,928,964,20.0,DRIVEALONEFREE
53807289,164046,164046,6725911,True,othdiscr,988,959,8.0,SHARED2FREE
53807293,164046,164046,6725911,False,Home,959,988,12.0,SHARED2FREE
53807297,164046,164046,6725912,True,eatout,955,959,16.0,DRIVEALONEFREE
53807298,164046,164046,6725912,True,othdiscr,885,955,16.0,TNC_SINGLE
53807301,164046,164046,6725912,False,Home,959,885,17.0,TNC_SHARED
53847417,164168,164168,6730927,True,escort,978,960,7.0,DRIVEALONEFREE
53847418,164168,164168,6730927,True,work,1083,978,7.0,DRIVEALONEFREE
53847421,164168,164168,6730927,False,Home,960,1083,15.0,DRIVEALONEFREE
54148193,165085,165085,6768524,True,work,979,970,11.0,WALK
54148197,165085,165085,6768524,False,Home,970,979,20.0,WALK
54706121,166786,166786,6838265,True,work,977,976,5.0,DRIVEALONEFREE
54706122,166786,166786,6838265,True,work,973,977,7.0,DRIVEALONEFREE
54706125,166786,166786,6838265,False,Home,976,973,16.0,DRIVEALONEFREE
54774017,166993,166993,6846752,True,work,1186,976,7.0,DRIVE_HVY
54774021,166993,166993,6846752,False,Home,976,1186,16.0,DRIVE_HVY
55224313,168366,168366,6903039,True,shopping,992,987,21.0,DRIVEALONEFREE
55224314,168366,168366,6903039,True,shopping,1012,992,21.0,DRIVEALONEFREE
55224317,168366,168366,6903039,False,shopping,991,1012,21.0,TNC_SHARED
55224318,168366,168366,6903039,False,Home,987,991,22.0,DRIVEALONEFREE
55224361,168366,168366,6903045,True,work,991,987,8.0,DRIVEALONEFREE
55224362,168366,168366,6903045,True,escort,970,991,8.0,DRIVEALONEFREE
55224363,168366,168366,6903045,True,work,971,970,9.0,DRIVEALONEFREE
55224365,168366,168366,6903045,False,shopping,932,971,19.0,DRIVEALONEFREE
55224366,168366,168366,6903045,False,othmaint,968,932,20.0,DRIVEALONEFREE
55224367,168366,168366,6903045,False,Home,987,968,20.0,DRIVEALONEFREE
55372337,168818,168818,6921542,True,atwork,991,991,12.0,WALK
55372341,168818,168818,6921542,False,Work,991,991,13.0,WALK
55372617,168818,168818,6921577,True,work,991,991,9.0,WALK
55372621,168818,168818,6921577,False,Home,991,991,21.0,WALK
56492081,172231,172231,7061510,True,escort,1019,1020,8.0,WALK
56492082,172231,172231,7061510,True,work,1008,1019,8.0,WALK
56492085,172231,172231,7061510,False,Home,1020,1008,21.0,WALK
56706921,172886,172886,7088365,True,eatout,1008,1025,10.0,BIKE
56706922,172886,172886,7088365,True,work,1019,1008,11.0,BIKE
56706925,172886,172886,7088365,False,eatout,1008,1019,14.0,BIKE
56706926,172886,172886,7088365,False,Home,1025,1008,14.0,BIKE
57707273,175936,175936,7213409,True,shopping,1096,1096,11.0,DRIVEALONEFREE
57707277,175936,175936,7213409,False,eatout,1112,1096,11.0,TNC_SINGLE
57707278,175936,175936,7213409,False,Home,1096,1112,11.0,DRIVEALONEFREE
58012233,176866,176866,7251529,True,atwork,1094,1092,10.0,DRIVEALONEFREE
58012237,176866,176866,7251529,False,Work,1092,1094,10.0,SHARED2FREE
58012361,176866,176866,7251545,True,work,1092,1114,8.0,DRIVEALONEFREE
58012365,176866,176866,7251545,False,shopping,1121,1092,16.0,DRIVEALONEFREE
58012366,176866,176866,7251545,False,Home,1114,1121,18.0,DRIVEALONEFREE
58151105,177289,177289,7268888,True,work,1144,1120,11.0,DRIVEALONEFREE
58151109,177289,177289,7268888,False,Home,1120,1144,21.0,DRIVEALONEFREE
